latlong,beautiful,boring,depressing,lively,safe,wealthy,lat,lon
"-38.72002932,-72.55764637333333",0.15915364374131435,0.04625182673936745,-0.09870345345501175,-0.02559350945763561,0.11481092728205722,0.1401442410336402,-38.72002932,-72.55764637333333
"-38.72002932,-72.55827219999999",-0.08632879639559876,0.255588216719475,0.11728957476515078,-0.14052659638126452,0.06774758088941679,0.026723425519749044,-38.72002932,-72.55827219999999
"-38.72002932,-72.55889802666667",-0.21003501151726112,-0.47645099092606114,-0.052733021189881324,0.611440578528132,0.0919982842231839,0.20140415056008454,-38.72002932,-72.55889802666667
"-38.72002932,-72.55952385333333",0.26791500633264054,-0.05132288995856915,-0.27668088926512713,0.22682722230277452,0.35081009661960927,0.27720091540179403,-38.72002932,-72.55952385333333
"-38.72002932,-72.56014968",-0.5706858565315167,0.09894569401499403,0.4212943871211623,-0.0855857780010032,-0.2550560287895385,-0.3793722041988039,-38.72002932,-72.56014968
"-38.72002932,-72.56077550666666",-0.12938023297395507,0.001315657071501497,0.05259568433928563,0.05020338251080325,0.03241516162024283,0.033928415811185886,-38.72002932,-72.56077550666666
"-38.72002932,-72.56140133333334",-0.1397084697186659,-0.1508980701413909,0.06324187930900149,0.09535704181128013,-0.17419543132222692,-0.00015231201627052826,-38.72002932,-72.56140133333334
"-38.72002932,-72.56202716",-0.16156487618556992,-0.187298430266173,0.061826653427258904,0.195807190039617,-0.04929316321658295,-0.0017594986416669123,-38.72002932,-72.56202716
"-38.72002932,-72.56265298666666",0.24772271154816128,0.03888559987448442,-0.13318760333043844,-0.03919287987889053,0.05892791523682428,0.1039875479344341,-38.72002932,-72.56265298666666
"-38.72002932,-72.56327881333333",-0.13678090087210126,-0.12994823964644708,-0.04609559653717343,0.3699183710988454,0.24386111911877606,0.22570603491972951,-38.72002932,-72.56327881333333
"-38.72002932,-72.56390463999999",-0.43810006792943024,-0.3549479871785539,0.13978064304473148,0.5464451806081434,0.09582593428929798,0.1132018370104948,-38.72002932,-72.56390463999999
"-38.72002932,-72.56453046666667",-0.31885557528320985,0.15320427227114675,0.2811909585372434,-0.2868064154465355,-0.3049765135106557,-0.4147744941995446,-38.72002932,-72.56453046666667
"-38.72002932,-72.56515629333333",-0.18224229915623935,0.10047199720630046,0.08955372931808925,-0.012401650310419399,0.0047786831861196255,-0.05173213308280622,-38.72002932,-72.56515629333333
"-38.72002932,-72.56578212",0.5315560248825082,-0.4080037822539009,-0.5418357979411077,0.448400418283162,0.36340154274116054,0.4960979560233354,-38.72002932,-72.56578212
"-38.72002932,-72.56640794666666",0.2136126905264959,-0.0668593740936625,-0.2503362213653406,0.204585086949725,0.2983250073520378,0.31515363951735376,-38.72002932,-72.56640794666666
"-38.72002932,-72.56703377333334",0.11980386013109934,-0.13461505216103686,-0.15014098052653457,0.18030965965130363,0.18223266644153746,0.21015809252974815,-38.72002932,-72.56703377333334
"-38.72002932,-72.5676596",-0.3077141358416431,0.15810171720709432,0.28650559557865796,-0.22928320613209485,-0.2578538232661578,-0.30327598110489973,-38.72002932,-72.5676596
"-38.72002932,-72.56828542666666",-0.1793351837011059,0.03989987459375127,0.1716132306099265,-0.10876118947659386,-0.1537571131675226,-0.142420456289307,-38.72002932,-72.56828542666666
"-38.72002932,-72.56891125333333",-0.4176577041438838,0.029560535050756898,0.2740900198007117,0.044516302092916016,-0.06050126543994683,-0.07835886723165508,-38.72002932,-72.56891125333333
"-38.72002932,-72.56953708",-0.33695068947607476,-0.027322801892463833,0.177199428685187,0.25119940008083397,0.09158762537793264,0.10516228323989107,-38.72002932,-72.56953708
"-38.72002932,-72.57016290666667",0.7712904436751256,-0.3505623598400971,-0.6300223208316797,0.3803459743277682,0.39188369944687373,0.5008425202479905,-38.72002932,-72.57016290666667
"-38.72002932,-72.57078873333333",0.1482036518577703,0.22930817244424234,-0.1009874508853088,0.02920633103157888,0.30713133553980754,0.26468528154705107,-38.72002932,-72.57078873333333
"-38.72002932,-72.57141456",-0.31520178083768213,-0.08219109686584158,0.1747524394711215,0.2161700087387486,0.022400097685874698,-0.0005357312436460315,-38.72002932,-72.57141456
"-38.72002932,-72.57204038666666",-0.2893324098560892,0.038762708134691015,0.24479938055625983,-0.02933409541271459,-0.13039883567421606,-0.1044127810738471,-38.72002932,-72.57204038666666
"-38.72002932,-72.57266621333333",-0.12353342172243087,0.07674393641155297,0.17251633465572702,-0.107947918515644,-0.16626469657372267,-0.13042262262734927,-38.72002932,-72.57266621333333
"-38.72002932,-72.59895093333333",0.2343505867965141,0.03899203062449785,-0.0700654608686524,-0.23737911937430156,-0.09744088954772945,-0.07708608566092301,-38.72002932,-72.59895093333333
"-38.72002932,-72.59957676",0.013779030832025363,0.3407934814361021,0.16856514403906941,-0.5211034232741918,-0.2718222228402687,-0.2831641305189987,-38.72002932,-72.59957676
"-38.72002932,-72.60583502666667",-0.21930688777209828,0.05228587511298888,0.189112768808676,-0.13420267274986952,-0.22456271312812737,-0.22738735992762926,-38.72002932,-72.60583502666667
"-38.72002932,-72.60646085333333",0.03653168084579228,0.1783507060937397,0.019555335840399035,-0.17318685208365636,0.0303657897856926,-0.02941722384292733,-38.72002932,-72.60646085333333
"-38.72002932,-72.60708668",-0.6679293357817444,-0.2879919285129129,0.39962275168673433,0.20539384023411467,-0.38957060562317136,-0.41756430983653203,-38.72002932,-72.60708668
"-38.72002932,-72.60771250666667",-0.6040982192223636,0.27202208166377684,0.5044359366181324,-0.2288715244740147,-0.2734960663481496,-0.4344635670770156,-38.72002932,-72.60771250666667
"-38.72002932,-72.60833833333334",-0.5852772718919095,0.542620134964497,0.6265016767334926,-0.7638638662851399,-0.6123720494791269,-0.7907255910610087,-38.72002932,-72.60833833333334
"-38.72002932,-72.60896416",0.08002826676886432,0.33951911157222886,0.15098548512843335,-0.5524575767552407,-0.29185605117499946,-0.35586601448403554,-38.72002932,-72.60896416
"-38.72002932,-72.60958998666666",-0.3961097271936942,-0.030164796903460744,0.2989282775175386,-0.1453378053370955,-0.36217208946870905,-0.4344500722533271,-38.72002932,-72.60958998666666
"-38.72002932,-72.61021581333334",0.31524692531245746,-0.49825856732287677,-0.3356243202125082,0.4123236281163072,0.21110873948287656,0.3196399720168075,-38.72002932,-72.61021581333334
"-38.72002932,-72.61084164",-0.0434697289607997,0.4889281062909203,0.2149912544983541,-0.5553956460392626,-0.20500658088922785,-0.32778929708195004,-38.72002932,-72.61084164
"-38.72002932,-72.61146746666667",-0.11788263173511915,0.5451538790964257,0.3207496738171072,-0.6882989865676352,-0.3850766449458327,-0.46550839829256474,-38.72002932,-72.61146746666667
"-38.72002932,-72.61209329333333",-0.13189459722908214,-0.004918104289208136,0.03981089883535471,0.09195143508003856,0.037625873859449044,0.028275237349272064,-38.72002932,-72.61209329333333
"-38.72002932,-72.61271912000001",0.1774906292979468,-0.17728962890029476,-0.15877933887755225,-0.016736084779230387,-0.10877638854992933,-0.07127471092043769,-38.72002932,-72.61271912000001
"-38.72002932,-72.61334494666667",0.04131536139181202,0.2819596755283772,0.08873784137913532,-0.25178119033745894,-0.02248305604002354,-0.11034363088471744,-38.72002932,-72.61334494666667
"-38.72002932,-72.61397077333334",-0.19465938595687837,0.00379657221670171,0.05897091360597262,0.238640832376235,0.17987966491524077,0.1449948584938512,-38.72002932,-72.61397077333334
"-38.72002932,-72.6145966",0.006286006348470874,-0.07392252217707296,-0.12293452617602196,0.23823546109252924,0.21604903598417202,0.2302697976418031,-38.72002932,-72.6145966
"-38.72002932,-72.61522242666666",-0.17777490948962216,0.05922254144330924,0.14911760239687477,-0.10540672256119876,-0.16945279657716106,-0.25121463962904356,-38.72002932,-72.61522242666666
"-38.72002932,-72.61584825333334",-0.12430125413629978,-0.25951910485652674,0.09498906332931867,0.11541799470303671,-0.19997206186269678,-0.24307280435739864,-38.72002932,-72.61584825333334
"-38.72002932,-72.61647408",-0.06892631240638925,-0.22432673481439036,-0.023003423171252813,0.09381951710997471,-0.15940199290195878,-0.11386927408274605,-38.72002932,-72.61647408
"-38.72002932,-72.61709990666667",0.04071473628781108,-0.25664294137192634,-0.12116035124716151,0.14915186841579775,-0.014742965496243432,-0.05349251150265433,-38.72002932,-72.61709990666667
"-38.72002932,-72.61772573333333",-0.26864099053622104,-0.009319036467046349,0.1780808588164733,0.11117874826284879,0.009444582850142158,-0.022612863416755502,-38.72002932,-72.61772573333333
"-38.72002932,-72.61897738666667",-0.3453850649310275,0.1264028021620518,0.31374159136119717,-0.1721805741423279,-0.22949495120316143,-0.24633367425341435,-38.72002932,-72.61897738666667
"-38.72002932,-72.61960321333333",0.05196484477822261,0.16403861094336358,-0.03856660783679988,-0.004101580579309205,0.20118689751438135,0.0853462860872396,-38.72002932,-72.61960321333333
"-38.72002932,-72.62022904",-0.24458067578409448,0.0012661866558320023,0.0982092493370792,0.14131730618037142,0.013826560822165046,-0.08810300433991292,-38.72002932,-72.62022904
"-38.72002932,-72.62085486666668",0.5057847581823083,0.04653864651859241,-0.376656816747873,0.11195647538227216,0.474950860492938,0.48185102573153493,-38.72002932,-72.62085486666668
"-38.72002932,-72.62148069333334",0.1537340145665369,-0.08864959732516853,-0.1369271058597572,0.19927869581656732,0.20520534798430123,0.2951281824170282,-38.72002932,-72.62148069333334
"-38.72002932,-72.62210652",-0.584161292397759,-0.0973828872229463,0.36891139282919316,-0.09165661436122985,-0.48141695729503065,-0.4502495484724167,-38.72002932,-72.62210652
"-38.72002932,-72.62273234666667",0.31256427473537407,-0.3163917572882349,-0.3771523346435215,0.4423104653989902,0.2959163321706586,0.4013065735898258,-38.72002932,-72.62273234666667
"-38.72002932,-72.62398400000001",-0.4837885191797531,-0.019998549356850304,0.39303031186416426,-0.2944686906306242,-0.5947630789934437,-0.5585538828359431,-38.72002932,-72.62398400000001
"-38.72002932,-72.62460982666667",-0.7656651293559702,-0.007507348502260314,0.6467927208058497,-0.13133481779829115,-0.6080146381098692,-0.5602490950437689,-38.72002932,-72.62460982666667
"-38.72002932,-72.62523565333333",0.7304207736532375,-0.08938397852406688,-0.47177015893939167,-0.08629934216991031,0.07101426758218876,0.1737569222175308,-38.72002932,-72.62523565333333
"-38.72002932,-72.62586148",-0.06736577681333689,0.04249589787386343,0.11944897637068852,-0.3241626864065963,-0.4106942893657315,-0.35060070451020064,-38.72002932,-72.62586148
"-38.72002932,-72.62648730666668",0.4353301115313397,0.022674427778119066,-0.26660519431750584,-0.19538061676978447,-0.046517434167930194,-0.0037268883625778404,-38.72002932,-72.62648730666668
"-38.72002932,-72.62711313333334",-0.4214391097438297,0.03090080338014073,0.31587897702252987,-0.12462405149827216,-0.3837835223683028,-0.385054240101506,-38.72002932,-72.62711313333334
"-38.72002932,-72.62773896",0.15270923037051598,0.31149675508659813,0.03162943956757491,-0.4372310632640155,-0.1422646398478502,-0.21825127179072168,-38.72002932,-72.62773896
"-38.72002932,-72.62836478666667",0.14034634243289368,0.043195276403676264,-0.07601258523708632,-0.14404663331814982,-0.04618624384566772,-0.029527208602179833,-38.72002932,-72.62836478666667
"-38.72002932,-72.62899061333334",0.01076577427720471,0.4312420686925407,0.2073594084480348,-0.6686068365009155,-0.33173281365348606,-0.41181205010133626,-38.72002932,-72.62899061333334
"-38.72002932,-72.62961644",-0.12867287037771624,0.598020496131666,0.31476544829125497,-0.7388535346031034,-0.31028892921502305,-0.46039322888948764,-38.72002932,-72.62961644
"-38.72002932,-72.63024226666667",0.5617683404259228,0.2354631072380911,-0.26856086294778825,-0.3353732168981882,0.08443015975181867,0.1350113228679679,-38.72002932,-72.63024226666667
"-38.72002932,-72.63274557333334",0.5625555865141889,-0.02103975534284852,-0.4311819400774626,-0.011154251330001141,0.22564449472806825,0.32877281423313187,-38.72002932,-72.63274557333334
"-38.72002932,-72.63399722666666",0.5861906260095484,-0.16521503253594239,-0.4286663778660924,0.024241954603627658,0.14730975007738367,0.2806850748128289,-38.72002932,-72.63399722666666
"-38.72002932,-72.63462305333334",-0.12794194496144962,0.4535979248511541,0.268747342207196,-0.6485543375315318,-0.329868170889573,-0.4895502954413897,-38.72002932,-72.63462305333334
"-38.72002932,-72.63524888",1.2594437790756787,-0.8877107280880681,-1.1186687845544485,0.9188900447362509,0.7586219762102515,0.921154700298036,-38.72002932,-72.63524888
"-38.72002932,-72.63587470666667",-0.15973598846272297,0.5435002519212684,0.32598583614469945,-0.6638408390571809,-0.2915519876700845,-0.41365198996460184,-38.72002932,-72.63587470666667
"-38.72002932,-72.63650053333333",0.013618524159837442,0.4519589495005496,0.17825551648246218,-0.6501258469636584,-0.2798461854145833,-0.39830727789891407,-38.72002932,-72.63650053333333
"-38.72002932,-72.63712636000001",0.5419278332423119,0.13421837482404164,-0.3123735932482159,-0.19070155786857845,0.16825799275836628,0.18174211817620023,-38.72002932,-72.63712636000001
"-38.72002932,-72.63775218666667",-0.13332733108053585,0.5184570456597164,0.3399284916241907,-0.781798781474767,-0.4868761116287106,-0.6156727570437517,-38.72002932,-72.63775218666667
"-38.72002932,-72.63837801333334",-0.22385070813962993,0.3198701167024033,0.2998568898824925,-0.5031088124680756,-0.3712967956910658,-0.47491751990803466,-38.72002932,-72.63837801333334
"-38.72002932,-72.63900384",-0.1575097544697992,0.36299783726276735,0.24781220424807815,-0.45267290960455264,-0.2149385312961536,-0.3229565013062199,-38.72002932,-72.63900384
"-38.72002932,-72.63962966666666",1.4931971368310335,-0.6940083518871853,-1.2319268272143442,0.7162088264098032,0.7407681019031882,1.0964388199285713,-38.72002932,-72.63962966666666
"-38.72002932,-72.64025549333334",0.5389963444700534,0.15933428933392035,-0.25457229528081626,-0.28380288985780155,0.04114670865640502,0.17635019047749267,-38.72002932,-72.64025549333334
"-38.72002932,-72.64088132",0.16885857255400483,0.19048694886913692,0.009932553676699207,-0.37070576620094975,-0.19170091637201114,-0.1948908875930928,-38.72002932,-72.64088132
"-38.72002932,-72.64651376",-0.03553302577197215,0.37048750204715497,0.2105900446154223,-0.48136101066794923,-0.1931271960593257,-0.22823296608563282,-38.72002932,-72.64651376
"-38.72002932,-72.64713958666667",-0.4514977095053454,0.34227922728574695,0.49325061432753303,-0.5068747242014856,-0.41778216943688484,-0.5822966025155707,-38.72002932,-72.64713958666667
"-38.72002932,-72.65464950666667",-0.27415222171664344,0.4880834017490516,0.39024472903687357,-0.6553513314067377,-0.407519663635977,-0.5085054899009189,-38.72002932,-72.65464950666667
"-38.72002932,-72.65527533333334",-0.26301946273330956,0.5196989422212583,0.42682062468766313,-0.8046803031174652,-0.5479620724698697,-0.6614381656726465,-38.72002932,-72.65527533333334
"-38.72041436,-72.53449078666667",1.0684805402732955,-0.1935801872251115,-0.8048190563371445,0.35754222127904134,0.7135685573727466,0.8771863723207991,-38.72041436,-72.53449078666667
"-38.72041436,-72.53511661333333",1.2180544729925784,-0.6342455161326139,-1.050199306209592,0.7357339506516491,0.6937569086762627,0.9707655960189743,-38.72041436,-72.53511661333333
"-38.72041436,-72.54262653333333",0.1467925765415039,0.3428104906895231,0.06540863729252333,-0.3916221965476324,-0.03840890319881396,-0.015045692601098448,-38.72041436,-72.54262653333333
"-38.72041436,-72.54325236",0.26203365428269443,0.17205094620056016,-0.07569177162679241,-0.21520557038644106,0.0809541595649117,0.0035445564166545207,-38.72041436,-72.54325236
"-38.72041436,-72.55201393333333",0.17909815522869588,0.3320670326686165,0.010432780355517979,-0.36609898373383487,-0.006698775532655077,-0.04211570267111764,-38.72041436,-72.55201393333333
"-38.72041436,-72.55263975999999",0.15816188372976203,-0.06831501855278588,-0.08324940272506431,-0.11910846107344031,-0.1708600770472568,-0.15480410095292396,-38.72041436,-72.55263975999999
"-38.72041436,-72.55326558666667",-0.43086513273373583,0.12860706465617766,0.4029913131186269,-0.3795677080223512,-0.55138063098868,-0.6130059217723531,-38.72041436,-72.55326558666667
"-38.72041436,-72.55389141333333",-0.16643554016818696,-0.03981270589960506,0.1617069349061575,-0.2968033628688511,-0.6188394414698548,-0.43434477304637475,-38.72041436,-72.55389141333333
"-38.72041436,-72.55451724",-0.38434261082728294,-0.28084792836416794,0.14739768565556854,0.23867095355630585,-0.21422156034656425,-0.20416087136804784,-38.72041436,-72.55451724
"-38.72041436,-72.55514306666666",-0.31228696730495686,-0.022465226330155463,0.2843743536504322,-0.24125785492572005,-0.5089100271230513,-0.4980519511821164,-38.72041436,-72.55514306666666
"-38.72041436,-72.55576889333332",0.1886975335195924,0.07286497585948604,-0.10732630676799193,-0.07142515352330525,0.045905679880887895,0.050202188845753115,-38.72041436,-72.55576889333332
"-38.72041436,-72.55827219999999",0.3493736099590583,-0.23836131119781823,-0.2561962397102686,0.22483873966749068,0.2606909902929204,0.22637322844949903,-38.72041436,-72.55827219999999
"-38.72041436,-72.55889802666667",0.12785190668978386,0.13931906196998056,-0.08550480869594601,-0.032983680434919505,0.14746531764439652,0.1699926180659017,-38.72041436,-72.55889802666667
"-38.72041436,-72.55952385333333",-0.012904183862161966,-0.12898373423251852,0.029620004107470344,-0.08689772740592683,-0.2629560990850788,-0.20746205750678315,-38.72041436,-72.55952385333333
"-38.72041436,-72.56014968",-0.1496455642820762,0.3173784159627716,0.17412266376357577,-0.19649021306668013,0.02152400958520273,-0.07505272288695575,-38.72041436,-72.56014968
"-38.72041436,-72.56077550666666",-0.2861773133188765,-0.0943832692952189,0.13318495370810846,0.20478787625887018,0.008853634515692654,0.015797860290490462,-38.72041436,-72.56077550666666
"-38.72041436,-72.56140133333334",-0.2835128856337936,-0.15770479989378272,0.15041682041522386,0.2698679053507993,0.004884582398080539,-0.02687996423587169,-38.72041436,-72.56140133333334
"-38.72041436,-72.56202716",-0.13055934937344538,0.3396458238139782,0.16231337658565748,-0.3375033255416451,-0.10660454221250171,-0.22300573269883395,-38.72041436,-72.56202716
"-38.72041436,-72.56265298666666",0.24328527032349312,-0.06112189250273792,-0.11747122170123991,0.09544536347075172,0.06308441752926042,0.17667781380396352,-38.72041436,-72.56265298666666
"-38.72041436,-72.56327881333333",0.6627957956338943,-0.08040333541453903,-0.5027183751030102,0.1535791049949382,0.37799047174324585,0.4390060987121478,-38.72041436,-72.56327881333333
"-38.72041436,-72.56390463999999",-0.40144464189789253,-0.005096306807930384,0.270034422659873,0.12986296055152002,0.007810209857306738,-0.027640671014230955,-38.72041436,-72.56390463999999
"-38.72041436,-72.56453046666667",0.11244992912599505,-0.2050278131137384,-0.09905682118250625,0.042455135041735925,-0.11511135017804719,-0.1456709165974881,-38.72041436,-72.56453046666667
"-38.72041436,-72.56515629333333",0.19243486257559939,-0.12249327732372584,-0.10914308070782663,-0.11518834444065229,-0.2006376287012661,-0.13505033098212538,-38.72041436,-72.56515629333333
"-38.72041436,-72.56578212",-0.2443120127453584,-0.033082329037907865,0.11769427876810012,0.07862876594919643,-0.03861918398068287,-0.11129476908403957,-38.72041436,-72.56578212
"-38.72041436,-72.56640794666666",-0.1450425873386716,0.08237780068522266,0.1289926111463573,-0.21181342038126516,-0.22788529291494997,-0.25853972970528094,-38.72041436,-72.56640794666666
"-38.72041436,-72.56703377333334",0.11878180485823653,-0.15825871813568182,-0.14865092783354794,0.1339753206360721,0.13600792437940035,0.12952697752145337,-38.72041436,-72.56703377333334
"-38.72041436,-72.5676596",-0.2459419158167213,0.012398778285841017,0.13776446139050358,-0.03276923808583754,-0.0924065124883835,-0.14395070757475548,-38.72041436,-72.5676596
"-38.72041436,-72.56828542666666",-0.1337360695967793,0.08440988174304165,0.07551139900077608,-0.09952276604387755,-0.003767494876802946,-0.05874323057791031,-38.72041436,-72.56828542666666
"-38.72041436,-72.56891125333333",0.16819021030925096,0.0659429537069241,-0.003948079672457583,-0.2394913001859187,-0.1349585150729924,-0.12886428611084555,-38.72041436,-72.56891125333333
"-38.72041436,-72.56953708",0.09858898756175805,-0.740743492810952,-0.3026229329900816,0.7174533493630544,0.15798862015692494,0.26935264916236124,-38.72041436,-72.56953708
"-38.72041436,-72.57016290666667",0.43494075419664213,-0.3065856421905615,-0.41590647740875397,0.5299698000059707,0.4613801107074158,0.5699080670358012,-38.72041436,-72.57016290666667
"-38.72041436,-72.57078873333333",0.3223295849997627,-0.22868237923261225,-0.35526936769043127,0.3213571497421217,0.25389215622544903,0.27119967149247604,-38.72041436,-72.57078873333333
"-38.72041436,-72.57141456",-0.16548472961444105,-0.14706688268001955,0.05902079144001138,0.19608809618365308,-0.00452167302750528,0.07121767820327518,-38.72041436,-72.57141456
"-38.72041436,-72.57204038666666",-0.19722171132963906,0.03720424609864681,0.21877828964328527,-0.19637011665672155,-0.2566167762839946,-0.15514511032204048,-38.72041436,-72.57204038666666
"-38.72041436,-72.57266621333333",0.10975613992216204,-0.20549012671998934,-0.09099863114549356,0.026333460164043254,-0.10600177985417236,-0.012512998035280942,-38.72041436,-72.57266621333333
"-38.72041436,-72.57329204",0.2958188485172242,-0.22330231988918758,-0.21015623572043873,0.2178685017633577,0.1475151321124324,0.25105653866961664,-38.72041436,-72.57329204
"-38.72041436,-72.57391786666666",0.5620961802903199,-0.23587439375310604,-0.464867885100527,0.24089900806707565,0.2700703020884614,0.3820025018975959,-38.72041436,-72.57391786666666
"-38.72041436,-72.57454369333333",0.568166240207896,-0.10667492383239696,-0.4042902766043328,0.15099586492671557,0.3331547034865463,0.42039734040765353,-38.72041436,-72.57454369333333
"-38.72041436,-72.59957676",0.5295052942194913,-0.014254630929490197,-0.3266682644088017,-0.12222449587650819,0.10004504656047075,0.1374614532933096,-38.72041436,-72.59957676
"-38.72041436,-72.60020258666667",0.22208138676290634,0.271969821202002,0.00892727989751596,-0.45403564421733267,-0.2141107241629765,-0.1391414433777789,-38.72041436,-72.60020258666667
"-38.72041436,-72.60583502666667",-0.3863387892632637,0.39279819215323264,0.41184141851094913,-0.5585026892095714,-0.44174925750313787,-0.5231898672855324,-38.72041436,-72.60583502666667
"-38.72041436,-72.60646085333333",0.14098501461384294,-0.02866941269354606,-0.1467772315144078,0.05903459021241275,0.14063980141090138,0.14148237190060997,-38.72041436,-72.60646085333333
"-38.72041436,-72.60708668",-0.14536965941745716,-0.16210816879462575,0.13067044769805314,-0.0787026682292793,-0.372248305617211,-0.30406632937513556,-38.72041436,-72.60708668
"-38.72041436,-72.60771250666667",-0.32171052949428125,0.33338832953418496,0.3373204746771994,-0.40812702692951686,-0.27363315811186806,-0.3749421103785142,-38.72041436,-72.60771250666667
"-38.72041436,-72.60833833333334",-0.05858630406378751,0.14490378095330142,0.1386718782740075,-0.33235014551704145,-0.27058194517715006,-0.3775564180892723,-38.72041436,-72.60833833333334
"-38.72041436,-72.60896416",-0.67420499825447,0.5975448946616408,0.6833876391693243,-0.7123850449416588,-0.5899308790175812,-0.7576648055601378,-38.72041436,-72.60896416
"-38.72041436,-72.60958998666666",0.5913989676748734,0.1734964931582601,-0.25040914297674055,-0.27967745387323073,0.019400935562736255,0.13597787114462445,-38.72041436,-72.60958998666666
"-38.72041436,-72.61021581333334",-0.4659757904351105,0.31464360994942453,0.46708248336432545,-0.505976623132673,-0.4833873482168367,-0.5561595104421395,-38.72041436,-72.61021581333334
"-38.72041436,-72.61084164",-0.5457440647932263,-0.033681865018956425,0.37576712593720907,0.02365608805385544,-0.2446027077537598,-0.3778334319970418,-38.72041436,-72.61084164
"-38.72041436,-72.61146746666667",-0.602234646590919,0.24847882187980286,0.5102339473870081,-0.4700040680592785,-0.5451492338131649,-0.66869611882308,-38.72041436,-72.61146746666667
"-38.72041436,-72.61209329333333",-0.03179845377711343,-0.04840671051015677,0.05837422420302252,-0.13986236867780777,-0.2351846715442627,-0.1515881189814139,-38.72041436,-72.61209329333333
"-38.72041436,-72.61271912000001",0.15699854612094954,0.2955561579686006,0.0017550015762850535,-0.3139663383027367,0.0105854054927228,-0.03648498141705536,-38.72041436,-72.61271912000001
"-38.72041436,-72.61334494666667",-0.007943619240370348,-0.032229893264624554,0.005999812071457722,-0.042034901391628576,-0.08410240851212092,-0.027937540897248425,-38.72041436,-72.61334494666667
"-38.72041436,-72.61397077333334",0.05476135108506619,-0.13577955165913735,-0.10496009152317609,0.22808600137601354,0.13928846770867365,0.19799159209676276,-38.72041436,-72.61397077333334
"-38.72041436,-72.6145966",-0.1224819593239872,-0.01313114621659539,0.020846008492746648,0.08304279722416208,0.028533460040157888,-0.00033707575643671106,-38.72041436,-72.6145966
"-38.72041436,-72.61522242666666",-0.10822000233066209,-0.022219433556001533,0.053321277279345436,-0.005029537644258397,-0.12149905532351801,-0.10110423656628043,-38.72041436,-72.61522242666666
"-38.72041436,-72.61584825333334",-0.3867122950880231,-0.2582456370366245,0.14769529037388418,0.23090591186374487,-0.16823581918855246,-0.18472484337485184,-38.72041436,-72.61584825333334
"-38.72041436,-72.61647408",0.24257120738037452,-0.2114772568640958,-0.22351262505374692,0.2252547092247834,0.21992432088177916,0.2930696186525643,-38.72041436,-72.61647408
"-38.72041436,-72.61709990666667",-0.23190293865586953,-0.030142006036903757,0.18254965786780608,-0.024245611171792136,-0.10991730933964217,-0.11794836933136987,-38.72041436,-72.61709990666667
"-38.72041436,-72.61772573333333",-0.3756364817935145,0.19114788314762476,0.3291014995395527,-0.2860255522949888,-0.300430002756954,-0.4380223034899373,-38.72041436,-72.61772573333333
"-38.72041436,-72.61835156000001",-0.5147843307211464,0.07446196967278595,0.3350519374410952,-0.03415174228596807,-0.17149715967643075,-0.22327862080665262,-38.72041436,-72.61835156000001
"-38.72041436,-72.61897738666667",-0.3548029418670786,-0.1572229517089101,0.15316209348072496,0.3303652045763408,0.13856404752919405,0.08549325176090883,-38.72041436,-72.61897738666667
"-38.72041436,-72.61960321333333",-0.2702260603611255,0.19555011449941684,0.24317100221116372,-0.13064165955372276,-0.072699768714094,-0.16686438318210395,-38.72041436,-72.61960321333333
"-38.72041436,-72.62022904",-0.057253368079867695,0.06585293994921376,0.06948848912218097,-0.03621697897544385,0.014264219345090368,0.019471558265674815,-38.72041436,-72.62022904
"-38.72041436,-72.62085486666668",-0.25379039381096646,-0.026860288730871984,0.1450998225066189,-0.04792404494715763,-0.1829452891524015,-0.12636997879725742,-38.72041436,-72.62085486666668
"-38.72041436,-72.62148069333334",-0.12786332996928684,0.08773790442426688,0.23367191998875358,-0.3441211039059495,-0.4854926748599939,-0.2498122712317996,-38.72041436,-72.62148069333334
"-38.72041436,-72.62210652",-0.3533504807738044,0.07170933512171862,0.33744435370431947,-0.3085948561976941,-0.43837271854394144,-0.3428012705917247,-38.72041436,-72.62210652
"-38.72041436,-72.62273234666667",0.48703928989037415,-0.037651918630231984,-0.2504384582057031,-0.12773746857971235,-0.02887095602857359,0.15811639628245278,-38.72041436,-72.62273234666667
"-38.72041436,-72.62335817333333",-0.3150960529240574,-0.004697664299732174,0.18370714355952078,0.013659813396165621,-0.1345480485342021,-0.16999977174393233,-38.72041436,-72.62335817333333
"-38.72041436,-72.62398400000001",-0.22999366299325752,-0.33506344455323855,-0.014728110925548599,0.3775790723789194,-0.00942751408117104,-0.02053251583722604,-38.72041436,-72.62398400000001
"-38.72041436,-72.62460982666667",-0.3655548669448354,0.17899919223279642,0.2837404107139023,-0.10288674904800454,-0.08224349604568126,-0.18000666107701035,-38.72041436,-72.62460982666667
"-38.72041436,-72.62523565333333",0.5108274293478807,0.15078880159438807,-0.24218951401627642,-0.31511578962380926,-0.019164096195564362,0.04238486786632101,-38.72041436,-72.62523565333333
"-38.72041436,-72.62586148",0.9305907674293858,-0.29044854686750843,-0.7233589572136898,0.24593789196417193,0.35128436956748343,0.52269416445482,-38.72041436,-72.62586148
"-38.72041436,-72.62648730666668",-0.14227390051393685,0.3168205119171079,0.19838533569503225,-0.4381436020462348,-0.250148923101714,-0.36175851975396833,-38.72041436,-72.62648730666668
