latlong,beautiful,boring,depressing,lively,safe,wealthy,lat,lon,node_id,division,lat_trans,lon_trans,ismtpn
"-38.73889628,-72.64901706666667",-0.2398207059337325,-0.053443201026246,0.1197271283866243,0.2537581769457506,0.1237895667473574,0.093278447690418,-38.73889628,-72.64901706666667,1673921772,Temuco,-8087251.586493175,-4684339.416771286,0.793252937524362
"-38.73889628,-72.65089454666668",0.0125285879952428,-0.0293545137700975,-0.0595667073770511,0.134412859663221,0.1127025181920702,0.0620599423236289,-38.73889628,-72.65089454666668,4156642892,Temuco,-8087460.586610749,-4684339.416771286,0.793252937524362
"-38.73889628,-72.65152037333334",-0.3727214184473912,-0.0187089100607614,0.3153087726142094,0.0381573019349421,-0.1426932807620446,-0.1352929537473415,-38.73889628,-72.65152037333334,7891484124,Temuco,-8087530.253316608,-4684339.416771286,0.793252937524362
"-38.739281319999996,-72.63962966666666",0.4142701442904561,-0.1088413352795676,-0.3437569421609407,0.2161677064823302,0.3684135397754922,0.3512493677861896,-38.73928132,-72.63962966666666,8517693902,Temuco,-8086206.585905302,-4684394.368380516,0.793252937524362
"-38.739281319999996,-72.64025549333334",0.5568638423017682,-0.0500918059958925,-0.4217929635264448,0.1479030181473901,0.4146424552990639,0.4415686409019357,-38.73928132,-72.64025549333334,4142010007,Temuco,-8086276.252611161,-4684394.368380516,0.793252937524362
"-38.739281319999996,-72.64088132",0.0652076881304264,-0.0222688118308376,-0.0199832744856385,-0.0029557703286551,-0.0411953634316035,-0.0606873231424112,-38.73928132,-72.64088132,8515512240,Temuco,-8086345.919317018,-4684394.368380516,0.793252937524362
"-38.739281319999996,-72.64150714666667",0.6495118647101492,-0.3419528771125665,-0.5899227415465575,0.556995490677378,0.61487684524135,0.7331413651973908,-38.73928132,-72.64150714666667,6596888413,Temuco,-8086415.586022877,-4684394.368380516,0.793252937524362
"-38.739281319999996,-72.64213297333333",0.1000073078751584,-0.1331132833532385,-0.0540669496873114,0.1449860183485132,0.0316391117255427,0.121879704587847,-38.73928132,-72.64213297333333,6146423561,Temuco,-8086485.252728735,-4684394.368380516,0.793252937524362
"-38.739281319999996,-72.64275880000001",-0.0837875525284046,-0.0864686980896629,-0.0627354302614813,0.3197451741761101,0.2648960020165716,0.2127220399736633,-38.73928132,-72.64275880000001,1052949597,Temuco,-8086554.919434593,-4684394.368380516,0.793252937524362
"-38.739281319999996,-72.64338462666667",-0.1282190541665013,0.1816680292851803,0.1440187893589521,-0.1274126949217298,-0.0306445200787637,-0.1238425275388359,-38.73928132,-72.64338462666667,1634432856,Temuco,-8086624.586140452,-4684394.368380516,0.793252937524362
"-38.739281319999996,-72.64401045333334",0.0743177033578943,0.073270663653464,0.0045437329980078,-0.0770097514900642,0.048847037215645,-0.0489180680414338,-38.73928132,-72.64401045333334,1673987793,Temuco,-8086694.25284631,-4684394.368380516,0.793252937524362
"-38.739281319999996,-72.64463628",0.2254468195070131,0.0727103085108095,-0.16176235200712,0.0791632122181567,0.2719851216418343,0.2245770882812334,-38.73928132,-72.64463628,8514522217,Temuco,-8086763.919552167,-4684394.368380516,0.793252937524362
"-38.739281319999996,-72.64526210666668",-0.4068065824819391,0.1127444807689385,0.2512817357477135,0.0254345695036555,-0.0226062234376129,-0.1957106368885703,-38.73928132,-72.64526210666668,8576567986,Temuco,-8086833.586258028,-4684394.368380516,0.793252937524362
"-38.739281319999996,-72.64588793333334",-0.15814403806674,-0.1399145152723129,0.0131363549482959,0.3349407163730575,0.1816782992502092,0.0704033680691322,-38.73928132,-72.64588793333334,1673987784,Temuco,-8086903.252963885,-4684394.368380516,0.793252937524362
"-38.739281319999996,-72.64651376",-0.3946762850779284,0.0687153618811929,0.2516633804323656,0.1599163531061507,0.0629345819064832,-0.0514137039544957,-38.73928132,-72.64651376,1052949292,Temuco,-8086972.919669742,-4684394.368380516,0.793252937524362
"-38.739281319999996,-72.64713958666667",-0.5849105397291283,-0.1591971332661415,0.2641921247734362,0.2946790791205778,-0.0179356582936192,-0.1749411675535452,-38.73928132,-72.64713958666667,8514378820,Temuco,-8087042.5863756,-4684394.368380516,0.793252937524362
"-38.739281319999996,-72.64776541333333",-0.1540821953407998,0.0449692589286727,0.084018145303792,0.179189307516012,0.183745873361619,0.0698080101068217,-38.73928132,-72.64776541333333,1673921802,Temuco,-8087112.253081459,-4684394.368380516,0.793252937524362
"-38.739281319999996,-72.64839124000001",-0.1953932900723203,-0.3469235326551223,-0.0190426246918979,0.5539159063666046,0.2294011844397223,0.1762863953867754,-38.73928132,-72.64839124000001,1673921759,Temuco,-8087181.9197873175,-4684394.368380516,0.793252937524362
"-38.739281319999996,-72.64901706666667",-0.3153792027252373,-0.1597091891923219,0.1437467671808341,0.3715565420269444,0.1158383160128639,0.0602137884170685,-38.73928132,-72.64901706666667,8575194797,Temuco,-8087251.586493175,-4684394.368380516,0.793252937524362
"-38.739281319999996,-72.64964289333334",-0.4452538211479087,-0.2154756696654957,0.1919499352891587,0.4163603826565265,0.0437134654789206,0.0471276827822049,-38.73928132,-72.64964289333334,1673921827,Temuco,-8087321.253199033,-4684394.368380516,0.793252937524362
"-38.739281319999996,-72.65152037333334",-0.0657223083352687,0.2707670323235704,0.1784441740144198,-0.306184340389223,-0.1404057660673008,-0.1749385728177011,-38.73928132,-72.65152037333334,5268040655,Temuco,-8087530.253316608,-4684394.368380516,0.793252937524362
"-38.73966636,-72.63837801333334",0.4367870427202431,-0.240431913969072,-0.4697145021210125,0.4490242625468919,0.5044288680429196,0.5299139097978629,-38.73966636,-72.63837801333334,747612204,Temuco,-8086067.252493586,-4684449.320286014,0.793252937524362
"-38.73966636,-72.63900384",0.0968184210523355,-0.0184410945612234,-0.07380722325461,0.061216602238675,0.1636617493649312,0.1468752364492251,-38.73966636,-72.63900384,8517693891,Temuco,-8086136.919199443,-4684449.320286014,0.793252937524362
"-38.73966636,-72.63962966666666",0.5053828441640009,-0.0301737102118484,-0.3693698507529546,0.2278084815167198,0.4771544723627001,0.4675436678834725,-38.73966636,-72.63962966666666,1052949674,Temuco,-8086206.585905302,-4684449.320286014,0.793252937524362
"-38.73966636,-72.64025549333334",0.8590982078933247,-0.7565155386369957,-0.9191021401677736,0.9906877543267556,0.7677171954357664,0.9865772551739402,-38.73966636,-72.64025549333334,4142010018,Temuco,-8086276.252611161,-4684449.320286014,0.793252937524362
"-38.73966636,-72.64088132",0.3352644286791664,0.0060047865374365,-0.2062800191896601,-0.0125263452322061,0.1705153272454405,0.1981686064636338,-38.73966636,-72.64088132,1052949630,Temuco,-8086345.919317018,-4684449.320286014,0.793252937524362
"-38.73966636,-72.64150714666667",-0.0489663463068781,0.2473320993727372,0.1054722827380034,-0.0764705250859556,0.125362856392472,0.0790152542350752,-38.73966636,-72.64150714666667,1052949249,Temuco,-8086415.586022877,-4684449.320286014,0.793252937524362
"-38.73966636,-72.64213297333333",0.3612346534895478,0.428381276157677,-0.1402171897571662,-0.3291160877978307,0.2446985494268343,0.1498406092869877,-38.73966636,-72.64213297333333,6146423558,Temuco,-8086485.252728735,-4684449.320286014,0.793252937524362
"-38.73966636,-72.64275880000001",0.4931376728260375,-0.2243770598088028,-0.4744739290994459,0.3960058164762217,0.4640116993184593,0.5753016225984395,-38.73966636,-72.64275880000001,7844388241,Temuco,-8086554.919434593,-4684449.320286014,0.793252937524362
"-38.73966636,-72.64338462666667",-0.3207728879706748,0.1066733561149961,0.2185871259655534,-0.0466669929538807,-0.0862986514093786,-0.2234400515985402,-38.73966636,-72.64338462666667,1052949313,Temuco,-8086624.586140452,-4684449.320286014,0.793252937524362
"-38.73966636,-72.64401045333334",-0.3127981187922413,0.0942960219483142,0.1949307494752443,0.0073025139359128,-0.0486235556577003,-0.1800243335681339,-38.73966636,-72.64401045333334,8514504316,Temuco,-8086694.25284631,-4684449.320286014,0.793252937524362
"-38.73966636,-72.64463628",-0.0342593120841701,0.0201030532672394,0.0547830896090573,0.1041223585068944,0.1035074628213128,0.078807303057911,-38.73966636,-72.64463628,8576567985,Temuco,-8086763.919552167,-4684449.320286014,0.793252937524362
"-38.73966636,-72.64526210666668",-0.1388226479815719,0.0310848129071958,0.0914591398119328,0.1457632411752547,0.1029133479303379,0.0603766012528561,-38.73966636,-72.64526210666668,1673987803,Temuco,-8086833.586258028,-4684449.320286014,0.793252937524362
"-38.73966636,-72.64651376",-0.2839153585434497,0.1927388677740313,0.237266480869011,-0.1671006021754746,-0.1299872791689933,-0.2324607955984532,-38.73966636,-72.64651376,1052949779,Temuco,-8086972.919669742,-4684449.320286014,0.793252937524362
"-38.73966636,-72.64713958666667",-0.33831384765287,0.1516025022723005,0.2268673658327662,-0.0339904699260136,-0.0291401995907576,-0.1509194740144235,-38.73966636,-72.64713958666667,1052949329,Temuco,-8087042.5863756,-4684449.320286014,0.793252937524362
"-38.73966636,-72.64776541333333",-0.2669812318023856,-0.1574905845886423,0.0973567429543276,0.3496068582276035,0.1282061240765895,0.0299609979289317,-38.73966636,-72.64776541333333,1673921773,Temuco,-8087112.253081459,-4684449.320286014,0.793252937524362
"-38.73966636,-72.64839124000001",0.5861057334748714,-0.3875121570437164,-0.5778591041249497,0.5472851575160704,0.5471279047643658,0.5990045295822761,-38.73966636,-72.64839124000001,1673921759,Temuco,-8087181.9197873175,-4684449.320286014,0.793252937524362
"-38.73966636,-72.64901706666667",-0.4009744328014348,-0.1560371506790395,0.2165907328864467,0.2509867603153564,-0.0998689233191991,-0.1267419783131902,-38.73966636,-72.64901706666667,8575194795,Temuco,-8087251.586493175,-4684449.320286014,0.793252937524362
"-38.73966636,-72.64964289333334",-0.3892004114995018,0.0199398317585455,0.226356756395597,0.1856012878394495,0.0338282304944468,-0.0242600114893503,-38.73966636,-72.64964289333334,1673921797,Temuco,-8087321.253199033,-4684449.320286014,0.793252937524362
"-38.73966636,-72.65089454666668",0.0102763882083543,-0.0615801301030473,-0.027999050780926,0.1153517453171917,0.1419767578222033,0.179421428660444,-38.73966636,-72.65089454666668,4156643000,Temuco,-8087460.586610749,-4684449.320286014,0.793252937524362
"-38.7400514,-72.63775218666667",0.9759346923026988,-0.1714844368024355,-0.7557127754727668,0.2473194985742983,0.539383714843694,0.7301401263428313,-38.7400514,-72.63775218666667,8517693900,Temuco,-8085997.585787728,-4684504.27248779,0.793252937524362
"-38.7400514,-72.63837801333334",0.1410712114943986,-0.166568680178601,-0.2324466785424555,0.3609908679678588,0.3474364164634944,0.291964753747949,-38.7400514,-72.63837801333334,747612204,Temuco,-8086067.252493586,-4684504.27248779,0.793252937524362
"-38.7400514,-72.63900384",0.1298019025567904,-0.2505455349045447,-0.2108719878058291,0.373780348944986,0.2939780596637313,0.3832605056038192,-38.7400514,-72.63900384,8517693891,Temuco,-8086136.919199443,-4684504.27248779,0.793252937524362
"-38.7400514,-72.63962966666666",0.4867826936895563,-0.0684749313255744,-0.3511131195956958,0.0263214658701658,0.1196026743430378,0.2526264478564406,-38.7400514,-72.63962966666666,8517693903,Temuco,-8086206.585905302,-4684504.27248779,0.793252937524362
"-38.7400514,-72.64025549333334",0.0905509021055976,-0.1624430136055191,-0.163924589386841,0.3318328484715038,0.3110684470116887,0.2227743975455189,-38.7400514,-72.64025549333334,1052949296,Temuco,-8086276.252611161,-4684504.27248779,0.793252937524362
"-38.7400514,-72.64088132",0.3295992913118613,-0.1404513515971631,-0.2896673074391134,0.1765703903503332,0.1853980235648675,0.2779745516518903,-38.7400514,-72.64088132,659905458,Temuco,-8086345.919317018,-4684504.27248779,0.793252937524362
"-38.7400514,-72.64150714666667",0.2220090178037881,0.1257534209105399,-0.1502057574965258,-0.0676685206810634,0.1756676550407792,0.0931950174667988,-38.7400514,-72.64150714666667,3445319235,Temuco,-8086415.586022877,-4684504.27248779,0.793252937524362
"-38.7400514,-72.64213297333333",0.0399170856191513,-0.0470946648224905,-0.061425557710425,0.0959497953394077,0.128003511527329,0.0931608011236899,-38.7400514,-72.64213297333333,1052949228,Temuco,-8086485.252728735,-4684504.27248779,0.793252937524362
"-38.7400514,-72.64275880000001",-0.4320465006678762,0.3023921066849194,0.363368789341143,-0.1570428938664507,-0.0713063784127985,-0.1556922992768303,-38.7400514,-72.64275880000001,6596921885,Temuco,-8086554.919434593,-4684504.27248779,0.793252937524362
"-38.7400514,-72.64338462666667",-0.1694509104400965,0.0246675447360138,0.069900902369492,0.1681054070730923,0.1612723109814284,0.1521240753064572,-38.7400514,-72.64338462666667,8514504314,Temuco,-8086624.586140452,-4684504.27248779,0.793252937524362
"-38.7400514,-72.64401045333334",0.0202346018207153,-0.2176668063643235,-0.1639123945649749,0.4371496377387314,0.3476793533279805,0.2763480207734452,-38.7400514,-72.64401045333334,8514504315,Temuco,-8086694.25284631,-4684504.27248779,0.793252937524362
"-38.7400514,-72.64463628",-0.2445662559614199,0.0265873068949301,0.1315410120250493,0.1091140158010648,0.1132587464799592,0.0500435118805551,-38.7400514,-72.64463628,8170742931,Temuco,-8086763.919552167,-4684504.27248779,0.793252937524362
"-38.7400514,-72.64526210666668",-0.0696592149335417,-0.2456424150361333,-0.07623231614893,0.4323740217866461,0.2239609322921194,0.2182342193477238,-38.7400514,-72.64526210666668,6146423553,Temuco,-8086833.586258028,-4684504.27248779,0.793252937524362
"-38.7400514,-72.64588793333334",0.1591486440752636,-0.0482862547712723,-0.1688982906599525,0.1677149375789857,0.2203940392854617,0.2081760813434434,-38.7400514,-72.64588793333334,6146423552,Temuco,-8086903.252963885,-4684504.27248779,0.793252937524362
"-38.7400514,-72.64651376",-0.5774984244953365,0.3313931390191774,0.5720315464135197,-0.5168054086709448,-0.5698553867996852,-0.697080710203472,-38.7400514,-72.64651376,1052949387,Temuco,-8086972.919669742,-4684504.27248779,0.793252937524362
"-38.7400514,-72.64713958666667",-0.1696069732689178,0.099176927528221,0.1560665634106601,-0.032012299672707,0.0110004981237552,-0.0497174252668142,-38.7400514,-72.64713958666667,1673921825,Temuco,-8087042.5863756,-4684504.27248779,0.793252937524362
"-38.7400514,-72.64776541333333",-0.3733081365327206,-0.0040764584605653,0.3141532994403109,-0.0206008473487704,-0.16574892729978,-0.2812934853763953,-38.7400514,-72.64776541333333,1673921773,Temuco,-8087112.253081459,-4684504.27248779,0.793252937524362
"-38.7400514,-72.64839124000001",-0.0722128280858078,-0.0919266284310802,-0.0084789244411727,0.1357125266389789,0.0652071863528127,-0.0174034096786011,-38.7400514,-72.64839124000001,1673921770,Temuco,-8087181.9197873175,-4684504.27248779,0.793252937524362
"-38.7400514,-72.64901706666667",-0.7057375047956835,0.1328861498785267,0.4765854015941597,-0.0593007214662615,-0.2231123401208146,-0.3970053220846314,-38.7400514,-72.64901706666667,1673921779,Temuco,-8087251.586493175,-4684504.27248779,0.793252937524362
"-38.7400514,-72.64964289333334",-0.2337125296825859,-0.2133943471515034,0.0474001911495649,0.3852805643002805,0.121709668526631,0.0704765206605877,-38.7400514,-72.64964289333334,1673921779,Temuco,-8087321.253199033,-4684504.27248779,0.793252937524362
"-38.7400514,-72.65089454666668",0.0127255132868191,0.2430054043878035,0.0467502568832947,-0.2174505006694347,0.0576507513632038,-0.0390088770817462,-38.7400514,-72.65089454666668,5268040654,Temuco,-8087460.586610749,-4684504.27248779,0.793252937524362
"-38.740436439999996,-72.63650053333333",0.0681807213913232,0.115471166097719,-0.0137706522777938,-0.0389482498968605,0.1900764941225965,0.0965533480485871,-38.74043644,-72.63650053333333,8517693901,Temuco,-8085858.252376011,-4684559.224985848,0.793252937524362
"-38.740436439999996,-72.63712636000001",0.4286661657898123,0.104224463734062,-0.2882203642735348,-0.0023042516407123,0.3465576762460491,0.3718110195039918,-38.74043644,-72.63712636000001,8517693901,Temuco,-8085927.91908187,-4684559.224985848,0.793252937524362
"-38.740436439999996,-72.63900384",0.1100521436198493,-0.305320160266181,-0.2160069056511884,0.3685422761814403,0.2760084211639255,0.3780975348837105,-38.74043644,-72.63900384,1052949402,Temuco,-8086136.919199443,-4684559.224985848,0.793252937524362
"-38.740436439999996,-72.63962966666666",0.8898833398008854,-0.2321854849880908,-0.7059229407186067,0.3458049956266746,0.5545430554549267,0.683391542784491,-38.74043644,-72.63962966666666,1052949725,Temuco,-8086206.585905302,-4684559.224985848,0.793252937524362
"-38.740436439999996,-72.64025549333334",0.1879462586951323,-0.1825551542105246,-0.2185595652461303,0.2283261187380267,0.1364594318430123,0.2243326455300764,-38.74043644,-72.64025549333334,8517693903,Temuco,-8086276.252611161,-4684559.224985848,0.793252937524362
"-38.740436439999996,-72.64088132",0.4613660638732786,-0.0758110933061584,-0.3621694538669859,0.1255568116314729,0.2962091067705943,0.3242448362555756,-38.74043644,-72.64088132,8514522218,Temuco,-8086345.919317018,-4684559.224985848,0.793252937524362
"-38.740436439999996,-72.64150714666667",-0.2191052256298458,0.3079370487767568,0.2397686744869966,-0.2747182482254009,-0.0842398380480333,-0.1831011998657667,-38.74043644,-72.64150714666667,8514522218,Temuco,-8086415.586022877,-4684559.224985848,0.793252937524362
"-38.740436439999996,-72.64213297333333",-0.2166332076984454,0.559131559286248,0.2859870801332844,-0.3790977949627052,0.0001811025181881,-0.1479026044886298,-38.74043644,-72.64213297333333,3791581730,Temuco,-8086485.252728735,-4684559.224985848,0.793252937524362
"-38.740436439999996,-72.64275880000001",-0.4709425781067724,-0.124279734116681,0.1958655979834809,0.2646839606640387,0.0279366030605041,-0.0707426274754909,-38.74043644,-72.64275880000001,8514522221,Temuco,-8086554.919434593,-4684559.224985848,0.793252937524362
"-38.740436439999996,-72.64401045333334",0.0622823430346102,-0.2041382293051533,-0.1556548944970999,0.3259286434805852,0.2353480722987164,0.2403030897952414,-38.74043644,-72.64401045333334,1052949593,Temuco,-8086694.25284631,-4684559.224985848,0.793252937524362
"-38.740436439999996,-72.64463628",0.2357248323550971,-0.2497291529525479,-0.2740723700297693,0.3437117426533076,0.2987538856499352,0.2454379360565459,-38.74043644,-72.64463628,1052949593,Temuco,-8086763.919552167,-4684559.224985848,0.793252937524362
"-38.740436439999996,-72.64526210666668",0.064921030539927,0.3237639828662738,0.0176558204543453,-0.2036755144035884,0.1570154759908719,0.0531148698610195,-38.74043644,-72.64526210666668,1052949593,Temuco,-8086833.586258028,-4684559.224985848,0.793252937524362
"-38.740436439999996,-72.64588793333334",-0.0857132254258685,0.2617198368514848,0.1102379584958552,-0.1788980553477217,0.0588684806398194,-0.0301980474121601,-38.74043644,-72.64588793333334,7952743194,Temuco,-8086903.252963885,-4684559.224985848,0.793252937524362
"-38.740436439999996,-72.64651376",0.0759566988064508,-0.1601084383103284,-0.1725919451408504,0.3347640048378399,0.2865926046130957,0.2847589933491936,-38.74043644,-72.64651376,1673921775,Temuco,-8086972.919669742,-4684559.224985848,0.793252937524362
"-38.740436439999996,-72.64713958666667",-0.4766421804228522,-0.1139367386238344,0.2456020940427625,0.1650511982358258,-0.1372563234021453,-0.2294943475181483,-38.74043644,-72.64713958666667,1673921775,Temuco,-8087042.5863756,-4684559.224985848,0.793252937524362
"-38.740436439999996,-72.64776541333333",-0.382768576601199,0.0920364603595466,0.2725257224015791,-0.0804769042070807,-0.1087956359122686,-0.226558644903847,-38.74043644,-72.64776541333333,1673921825,Temuco,-8087112.253081459,-4684559.224985848,0.793252937524362
"-38.740436439999996,-72.64839124000001",0.0181709030582541,-0.0880659748978948,0.0037629088633344,0.1637408371867961,0.0817249357609046,0.0953581237361018,-38.74043644,-72.64839124000001,1673921769,Temuco,-8087181.9197873175,-4684559.224985848,0.793252937524362
"-38.740436439999996,-72.64901706666667",-0.0189206194003281,-0.2703009468295569,-0.0799682338558329,0.3652611379507748,0.1344090134134981,0.1610936109899694,-38.74043644,-72.64901706666667,1673921770,Temuco,-8087251.586493175,-4684559.224985848,0.793252937524362
"-38.740436439999996,-72.65026872",-0.2348156682353415,0.2394514098966292,0.1726315093304569,-0.1820206799957786,-0.0247978620947004,-0.146198095319767,-38.74043644,-72.65026872,1025490779,Temuco,-8087390.9199048905,-4684559.224985848,0.793252937524362
"-38.740436439999996,-72.65089454666668",-0.204081888702114,0.2779306961215838,0.2085422184122654,-0.2775048448815784,-0.094310490807747,-0.2350110972164032,-38.74043644,-72.65089454666668,3843895426,Temuco,-8087460.586610749,-4684559.224985848,0.793252937524362
"-38.74082148,-72.63587470666667",1.1579074580793185,-0.4582890267880569,-1.0021125945694656,0.770635969031285,0.9420191258745234,1.1508092251182434,-38.74082148,-72.63587470666667,747612216,Temuco,-8085788.585670154,-4684614.177780195,0.793252937524362
"-38.74082148,-72.63900384",0.1627191673467662,0.1283249868692069,-0.1130340818154984,0.0133923966406899,0.2504004066481529,0.2086196514037137,-38.74082148,-72.63900384,8517693885,Temuco,-8086136.919199443,-4684614.177780195,0.793252937524362
"-38.74082148,-72.63962966666666",0.0564022324478876,0.0066042277680163,-0.0278967723389542,0.0023263808952331,0.0798770218040916,0.1209710742141574,-38.74082148,-72.63962966666666,8517693905,Temuco,-8086206.585905302,-4684614.177780195,0.793252937524362
"-38.74082148,-72.64025549333334",0.3402888071901047,-0.1535739422749273,-0.3630690337860782,0.3873452608442489,0.4607481833421887,0.4434689023530702,-38.74082148,-72.64025549333334,747612196,Temuco,-8086276.252611161,-4684614.177780195,0.793252937524362
"-38.74082148,-72.64088132",0.3644501785319587,-0.1377858266967173,-0.3169807872794563,0.1814422210849473,0.1514299699954806,0.3043515297960568,-38.74082148,-72.64088132,6596868484,Temuco,-8086345.919317018,-4684614.177780195,0.793252937524362
"-38.74082148,-72.64150714666667",-0.4994860712323101,0.3198733273225674,0.4314863052441389,-0.2457364870105307,-0.2232564497662723,-0.2690559531368606,-38.74082148,-72.64150714666667,6596868483,Temuco,-8086415.586022877,-4684614.177780195,0.793252937524362
"-38.74082148,-72.64213297333333",-0.5770078635412872,0.1144275027372844,0.4317511111192527,-0.1735736636272165,-0.3155978253940243,-0.4141656233674977,-38.74082148,-72.64213297333333,6596921888,Temuco,-8086485.252728735,-4684614.177780195,0.793252937524362
"-38.74082148,-72.64463628",0.209979515273718,-0.2211371870549949,-0.3023722497897454,0.3607806984193082,0.3814592824910958,0.4149500919397986,-38.74082148,-72.64463628,8514522223,Temuco,-8086763.919552167,-4684614.177780195,0.793252937524362
"-38.74082148,-72.64526210666668",-0.0103363090654025,0.3040289740455985,0.0364239906513146,-0.003115240881053,0.2999944341149332,0.2244296496187772,-38.74082148,-72.64526210666668,7952743193,Temuco,-8086833.586258028,-4684614.177780195,0.793252937524362
"-38.74082148,-72.64588793333334",-0.1172030202231235,-0.0335235252878681,0.0330047436498759,0.1916271986701641,0.1485731673122536,0.1090109965895846,-38.74082148,-72.64588793333334,7952743194,Temuco,-8086903.252963885,-4684614.177780195,0.793252937524362
"-38.74082148,-72.64651376",-0.4359904656262545,0.1205043022180508,0.2840931643446898,0.0863878683209005,0.0173136698709592,-0.0347397689141906,-38.74082148,-72.64651376,1673921807,Temuco,-8086972.919669742,-4684614.177780195,0.793252937524362
"-38.74082148,-72.64713958666667",8.165039562557652e-05,0.1371346653920524,0.04731943737263,-0.0874626607663788,0.0319841510480558,0.0235026527300226,-38.74082148,-72.64713958666667,1673921828,Temuco,-8087042.5863756,-4684614.177780195,0.793252937524362
"-38.74082148,-72.64776541333333",-0.1655127530755993,-0.2287130450390444,-0.0001253493643491,0.3397034425574925,0.076052270583697,0.1101563818392146,-38.74082148,-72.64776541333333,1673921828,Temuco,-8087112.253081459,-4684614.177780195,0.793252937524362
"-38.74082148,-72.64839124000001",-0.2199851606784473,-0.0705315185589067,0.0657021197281331,0.1988056177962776,0.1231002079716185,0.1293243132975705,-38.74082148,-72.64839124000001,1673921769,Temuco,-8087181.9197873175,-4684614.177780195,0.793252937524362
"-38.74082148,-72.64901706666667",0.6019599686027135,-0.1300769471337903,-0.5038361617582439,0.211870883194396,0.3914727778388025,0.4768373092045563,-38.74082148,-72.64901706666667,1025490799,Temuco,-8087251.586493175,-4684614.177780195,0.793252937524362
"-38.74082148,-72.65026872",-0.5839593605069051,0.0702814812284085,0.4025753368676183,-0.1873007864427402,-0.4509386874937144,-0.5038998517820705,-38.74082148,-72.65026872,3064129749,Temuco,-8087390.9199048905,-4684614.177780195,0.793252937524362
"-38.74120652,-72.63587470666667",-0.1748902978969513,0.1584958503292515,0.089204781827286,0.0254606494557094,0.0684856120644283,-0.0734743275274807,-38.74120652,-72.63587470666667,8517693908,Temuco,-8085788.585670154,-4684669.130870835,0.793252937524362
"-38.74120652,-72.63837801333334",0.553905566850668,-0.2698847599537511,-0.4583782119168118,0.4765385628607357,0.4908682759869114,0.683343005103477,-38.74120652,-72.63837801333334,1036363141,Temuco,-8086067.252493586,-4684669.130870835,0.793252937524362
"-38.74120652,-72.63900384",-0.2814293609703571,-0.0217404829040215,0.1399364616717835,0.0394435579247094,-0.1259619057980709,-0.1520338990158913,-38.74120652,-72.63900384,1036363141,Temuco,-8086136.919199443,-4684669.130870835,0.793252937524362
"-38.74120652,-72.63962966666666",0.1830812732933504,-0.1882215345046964,-0.2162187175161207,0.2908638848590226,0.240442668576938,0.3044755986289758,-38.74120652,-72.63962966666666,3064059542,Temuco,-8086206.585905302,-4684669.130870835,0.793252937524362
"-38.74120652,-72.64025549333334",-0.4226839980998982,0.0878026067490357,0.3229557737935336,0.0427495551126693,-0.0430495813699125,-0.1108779042825933,-38.74120652,-72.64025549333334,8591255877,Temuco,-8086276.252611161,-4684669.130870835,0.793252937524362
"-38.74120652,-72.64088132",-0.0668677124340062,0.1777885111143869,0.0841739829037591,-0.0950496819167823,0.0456849118478173,-0.0007166767092934,-38.74120652,-72.64088132,6596868483,Temuco,-8086345.919317018,-4684669.130870835,0.793252937524362
"-38.74120652,-72.64150714666667",0.2465423969179232,-0.0518571882385131,-0.2342692169921072,0.2821091238524176,0.4246156557988865,0.3765669058014405,-38.74120652,-72.64150714666667,8514522220,Temuco,-8086415.586022877,-4684669.130870835,0.793252937524362
"-38.74120652,-72.64213297333333",-0.274189168363095,0.1734381538615467,0.1812472979619355,-0.0570085080125566,-0.0148123906481636,-0.0749333740830497,-38.74120652,-72.64213297333333,3064068278,Temuco,-8086485.252728735,-4684669.130870835,0.793252937524362
"-38.74120652,-72.64275880000001",-0.4386249646472266,0.0688788916374532,0.3128915987010889,0.0182666004840481,-0.0788085613926856,-0.1651319086336764,-38.74120652,-72.64275880000001,3064068279,Temuco,-8086554.919434593,-4684669.130870835,0.793252937524362
"-38.74120652,-72.64463628",-0.6845533676675097,0.1356458499006115,0.6242529151177645,-0.3941975460095483,-0.6730960533535542,-0.7042560604767265,-38.74120652,-72.64463628,8514522223,Temuco,-8086763.919552167,-4684669.130870835,0.793252937524362
"-38.74120652,-72.64526210666668",-0.1869176325116248,0.0754317153474012,0.1168612041647914,0.023694658977754,0.053663601915213,-0.0096369683560713,-38.74120652,-72.64526210666668,7951733720,Temuco,-8086833.586258028,-4684669.130870835,0.793252937524362
"-38.74120652,-72.64588793333334",-0.2831604944114543,-0.2756268384635425,0.0836001312755898,0.4318833473679944,0.1136248495217846,0.0383382840349642,-38.74120652,-72.64588793333334,1673921761,Temuco,-8086903.252963885,-4684669.130870835,0.793252937524362
"-38.74120652,-72.64651376",-0.0304500316488094,-0.1348127697405228,-0.092229940918131,0.1909285057087624,0.0132381514129344,-0.0216538101981,-38.74120652,-72.64651376,1673921809,Temuco,-8086972.919669742,-4684669.130870835,0.793252937524362
"-38.74120652,-72.64713958666667",-0.081067852545289,-0.13152121874249,-0.0168842322759967,0.3096214942933577,0.1924950134241401,0.1373466567390739,-38.74120652,-72.64713958666667,1673921807,Temuco,-8087042.5863756,-4684669.130870835,0.793252937524362
